brand,# of data,mean,sd,median,min,max,q1,q3
바쏘,10,69434.00,20923.95,69485.0,47230.0,97500.0,47230.0,89650.0
카운테스마라,11,70873.64,39584.53,40020.0,39220.0,135270.0,40020.0,99255.0
